feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
349.78959770549625,41.825493125720136,-22.419784977089094,72722780643.0,0.745,1.2072158395155e+32,101.063,117.923,0.255,359.906,362.334,362.251,128.043,-7.757,0.0595
350.9285505310136,44.14827051689928,-17.932984738363697,72722780643.0,0.706,3.1687829051823e+32,101.841,129.801,0.288,367.708,365.184,365.365,135.071,-0.588,0.0626
352.1081881747217,46.447649582318114,-12.864800955459009,72883273731.0,0.759,1.1243550749828e+33,103.108,190.581,0.201,381.774,369.929,372.493,153.166,1.941,0.0666
353.16281980459513,48.54900030217289,-7.625600800629666,79102380900.0,0.891,3.3327364711964e+32,104.213,198.276,-0.223,390.664,372.452,378.495,150.541,13.492,0.0675
354.2224472051525,50.58309945242128,-2.264473865341452,79102380900.0,0.745,5.8967979432687e+29,105.0,177.696,-0.025,394.593,376.472,384.214,154.868,6.134,0.0665
355.37615016160987,52.63868162305664,3.1215108163030525,79102380900.0,0.881,1.4410911576458e+33,106.84,251.091,-0.014,406.221,385.318,394.49,179.038,6.267,0.0708
356.4604954923001,54.544436575416114,8.135129366965714,79102380900.0,0.661,2.3581271119655e+33,109.529,269.242,0.72,412.862,392.981,402.051,175.646,4.294,0.0704
357.5657485956155,56.38818440706114,12.687815128045811,79102380900.0,1.071,5.1743754884909e+32,112.133,268.653,-0.508,424.146,403.278,411.82,193.944,33.919,0.089
358.60399298161684,58.07676265948976,16.5178172575525,79102380900.0,0.905,2.5009410530593e+33,114.045,190.416,0.232,429.289,411.454,419.005,199.402,10.634,0.0783
359.6484962305467,59.68247269824662,19.585708363761324,79102380900.0,0.929,3.5572462679019e+33,116.543,254.9,-0.554,433.896,417.463,425.082,205.541,8.418,0.0764
360.757460428953,61.26201513942646,21.865961225255997,79102380900.0,0.825,5.1602814756112e+32,118.539,219.558,0.911,437.999,424.256,431.087,211.333,-13.074,0.0774
361.8877245668286,62.765198381844165,23.2255091370379,79102380900.0,0.867,3.0312887951708e+33,120.531,209.696,0.037,448.159,433.029,439.209,228.038,4.271,0.0816
362.87411673300596,64.01609887218625,23.42265814839809,79102380900.0,0.91,1.0928987011513e+33,122.899,213.286,0.165,454.088,438.592,445.082,225.834,1.487,0.0775
363.73332736264837,65.0274298129004,22.493944886822923,79102380900.0,0.963,2.9717430551915e+33,125.094,232.901,-0.349,455.851,444.242,449.211,222.065,2.467,0.0793
364.5044044989741,65.83781809380517,20.572341910589905,81054834555.0,0.887,1.0171489725945e+33,127.16,245.411,0.164,457.482,448.146,452.997,227.797,-0.506,0.0812
365.1214218250894,66.38080419159351,17.728411643900564,93448670796.0,0.807,2.0078581973743e+33,129.717,222.668,-0.419,457.58,455.067,456.889,225.626,-0.909,0.0785
365.67345026329826,66.7520742441918,14.273791407325385,93448670796.0,1.092,1.4759894047106e+32,131.372,249.933,-0.771,447.046,454.493,452.489,208.779,-3.438,0.0784
366.36893150458144,67.16991814063631,10.680666674222303,93448670796.0,1.033,1.9424440873847e+33,132.982,244.393,0.014,440.953,451.965,448.628,208.643,1.209,0.0772
367.17408732488497,67.60010027931065,7.103747861394785,93448670796.0,1.005,1.5959613713218e+33,134.627,258.198,-0.135,439.689,449.728,445.851,208.619,1.146,0.0794
367.9729866796794,67.91845122921947,3.5489843600957482,93448670796.0,1.043,1.2255513976294e+33,136.679,291.35,0.038,447.182,449.585,446.947,218.816,0.153,0.0785
368.50403529103,67.85182874639189,-0.15397488624173766,93448670796.0,0.726,1.8251738876579e+33,139.281,308.912,0.367,452.102,448.889,448.178,220.46,-3.354,0.0746
368.7213725453844,67.35588066927909,-3.866803866627747,93448670796.0,0.729,4.5950205003118e+33,139.654,109.723,-0.053,441.4,444.008,443.062,195.014,-5.584,0.075
368.9858643019887,66.81066427851678,-6.927585556027264,93448670796.0,0.526,1.0493286329624e+34,139.297,85.938,0.168,427.192,438.812,436.376,180.14,-10.171,0.0706
369.44735974467835,66.3790601707963,-8.965246131142829,93448670796.0,0.819,1.3042416415228e+33,139.289,124.794,-0.911,422.549,436.904,432.701,186.176,2.358,0.0764
369.98112215366217,65.93631550927006,-10.031894276255112,93448670796.0,0.783,4.9422496777504e+33,139.444,123.618,0.085,423.463,434.911,429.749,188.229,-3.684,0.0722
370.52048054008947,65.41345490556026,-10.195146881703263,93448670796.0,0.742,1.7317639377377e+33,139.218,107.503,-0.086,426.878,433.215,428.268,192.089,6.229,0.0749
371.0160081152166,64.7595118470799,-9.551212012352199,99178743060.0,0.714,3.6003427831089e+32,139.128,104.33,0.083,426.554,429.116,426.319,187.692,-8.451,0.0699
371.50370268643724,64.01145905750576,-8.138713244121229,103880340815.0,0.584,4.5956772367263e+32,139.357,99.324,-0.31,429.433,425.937,427.105,193.877,-4.333,0.0691
371.9094560348829,63.09436536078257,-6.158864270123867,103880340815.0,0.859,2.6866094820445e+32,139.285,74.207,-0.077,431.609,426.625,428.93,194.447,21.814,0.0913
372.2361486784173,62.013827809565505,-3.742172333535467,103880340815.0,0.661,1.033279728315e+33,139.158,91.521,-0.031,431.092,428.341,429.592,190.547,3.805,0.0726
372.57575743633174,60.86837239816127,-0.9278286902800714,103880340815.0,0.676,3.5402470398278e+33,138.825,93.149,0.259,431.206,429.441,430.461,188.683,6.027,0.0733
372.93159058803354,59.66550546187345,2.1182133377611434,103880340815.0,0.816,1.109481476078e+33,138.824,110.589,-0.224,431.605,430.462,431.161,186.979,-16.13,0.0766
373.3468417092649,58.452000555661655,5.249909166757059,103880340815.0,0.856,2.2422984031837e+33,138.964,114.298,0.029,430.965,430.582,431.003,186.128,4.731,0.076
373.86076971430464,57.26680154927961,8.281849855419619,103880340815.0,0.998,1.874546423406e+33,139.183,118.683,-0.127,439.289,433.801,435.344,204.317,19.057,0.0872
374.22937942807016,55.85569466051121,10.682114285083447,103880340815.0,0.747,2.1148063669465e+33,139.774,114.43,0.306,448.378,437.028,440.606,210.27,6.624,0.0816
374.33528990948736,54.09610006571529,12.112337688296913,103880340815.0,0.795,1.4832524641124e+33,139.682,74.476,0.02,451.229,439.409,443.826,204.098,-0.499,0.0756
374.25560740677724,52.07047570107839,12.553667288533925,103880340815.0,0.636,1.0472240007477e+32,139.397,85.17,0.114,447.982,441.572,445.076,197.77,-11.628,0.0771
374.04803722021643,49.84472869309953,12.04284017613925,103880340815.0,0.838,9.3827089007985e+32,139.577,108.896,-0.205,446.708,443.765,446.476,199.77,2.948,0.084
373.62200854152024,47.33464072103298,10.509920532158796,103880340815.0,0.811,4.6797343448583e+32,139.566,108.444,0.086,445.895,445.665,446.92,194.253,5.024,0.0794
372.9487161524721,44.5234890602959,8.042917809308712,110281664455.0,0.919,3.6399733939002e+31,139.509,121.374,-0.509,437.298,445.477,442.632,174.025,1.346,0.0781
372.1711194719402,41.57519400378657,5.0133131775694535,113354299801.0,0.949,3.9920098463485e+33,139.527,120.637,-0.215,432.269,442.963,438.85,170.481,-10.99,0.0748
371.21813529786573,38.43999788434905,1.6141536003799888,113354299801.0,1.16,5.7447771637036e+33,139.855,116.102,-0.411,416.855,435.695,429.102,134.838,-0.884,0.0787
370.42718330834293,35.49088019692758,-1.44161898417938,113354299801.0,0.971,4.6635210395581e+32,139.799,75.922,-0.054,392.044,424.468,413.01,104.597,-13.558,0.0675
370.20027221644386,33.162738370587704,-3.4225744469643864,113354299801.0,0.954,7.5929082921727e+32,139.33,77.99,-0.033,383.321,415.901,403.001,120.66,-8.483,0.0685
370.32246356050325,31.24652021145273,-4.4653408295010895,113354299801.0,0.905,1.0357566390732e+34,139.124,91.385,-0.05,381.532,406.733,394.776,115.786,-10.126,0.0707
370.7140489350526,29.661282671340544,-4.685191900184262,113354299801.0,1.18,7.6371377196932e+33,139.266,120.745,-0.205,383.475,397.867,388.961,115.361,20.637,0.0815
371.3406451595978,28.3671533573029,-4.235149577263512,113354299801.0,1.209,5.0802412767048e+33,139.072,105.614,-0.064,388.127,392.784,387.729,121.03,27.685,0.0874
371.98387728160236,27.131211743990335,-3.5537016560346686,113354299801.0,1.45,1.2526881142164e+33,139.388,122.14,0.196,401.979,390.474,393.076,137.565,32.442,0.0937
372.3474405534107,25.643826237644856,-3.1588091768878406,113354299801.0,1.017,2.883400132876e+33,140.005,122.007,0.424,400.331,388.987,393.849,113.834,2.166,0.0833
372.6959651077461,24.17678058389299,-2.8505265348621247,113354299801.0,0.856,7.9316960725634e+33,140.33,120.367,-0.022,394.609,391.481,393.798,99.278,-9.757,0.0789
373.1304228659034,22.836893022482943,-2.588795792348479,113354299801.0,0.932,1.2692267532846e+33,140.844,163.556,-0.093,393.347,393.179,395.007,111.908,-15.55,0.0791
373.5189384219261,21.48998257970343,-2.6119772929743146,113354299801.0,1.123,4.9173508130561e+32,140.756,111.21,-0.346,395.028,395.072,395.775,104.247,-1.405,0.0821
373.837792291486,20.112798500994714,-3.00934115232922,116485100200.0,1.163,8.3039914940325e+32,141.231,157.879,-0.102,394.703,396.452,395.291,91.88,1.707,0.0802
374.10024127854496,18.722092558883418,-3.783352957454767,120033340651.0,1.253,1.2088604449799e+33,141.712,153.774,-0.127,394.215,396.64,394.742,84.694,6.649,0.0844
374.2833894614637,17.300266068681083,-4.929508810390177,120033340651.0,1.284,2.683238094579e+32,141.468,110.332,-0.037,388.862,392.307,391.543,59.081,-1.361,0.081
374.51529255680947,15.98633605159373,-6.225004850184173,120033340651.0,1.101,1.013756701245e+33,141.809,120.316,-0.049,381.651,389.796,387.463,54.047,-1.819,0.0788
374.89341836929856,14.887139841163183,-7.471814763286862,120033340651.0,0.828,3.3499336420477e+33,142.092,141.865,0.042,378.431,388.292,384.578,61.897,-10.222,0.0758
375.3570327897708,13.944305258242364,-8.67212860012221,120033340651.0,0.759,1.3338136982269e+33,142.227,132.166,0.045,377.612,385.636,381.936,41.986,-8.337,0.0742
375.887175539291,13.140275487105892,-9.788152129040613,120033340651.0,1.373,8.1074135260742e+31,142.182,155.405,-0.204,375.569,382.348,378.836,-10.908,19.361,0.094
376.5235791421382,12.516623985923628,-10.717070362775916,120033340651.0,1.287,1.298638835217e+33,141.182,114.539,0.022,374.51,379.656,376.821,-74.999,19.944,0.0909
377.24916363681774,12.055196765535333,-11.43362581807877,120033340651.0,0.991,1.0785662357347e+33,140.449,98.022,-0.016,373.065,376.504,374.955,-29.373,17.413,0.0871
378.07200557469963,11.761037195699345,-11.903258054696437,120033340651.0,0.901,2.9043972431592e+33,140.604,147.05,-0.002,375.62,375.719,375.417,6.156,-23.461,0.072
378.8773949616916,11.511479056387245,-12.249575771243377,120033340651.0,0.908,1.0796847905788e+33,141.18,138.438,0.027,382.079,377.415,378.452,4.235,-18.475,0.0741
379.53196917486025,11.166511237221691,-12.599453935538873,120033340651.0,0.798,1.0570064929724e+33,141.762,148.611,0.106,380.986,377.276,378.418,-4.918,-22.264,0.0677
380.17750829809415,10.871623225259794,-12.721970666595332,140421880266.0,0.878,1.3204936440669e+34,142.075,138.86,-0.161,379.187,377.254,378.491,2.634,-3.662,0.0693
380.8427822142886,10.6586524146335,-12.502052546747246,144116447847.0,1.127,6.9206804070451e+33,142.736,181.746,-0.591,377.211,377.784,378.415,11.186,-4.542,0.0707
381.55340042471244,10.555635769305313,-11.840243072112774,144116447847.0,0.941,4.3185148604654e+33,143.649,205.305,-0.273,375.87,377.826,377.615,58.816,-0.075,0.0677
382.3617079751429,10.616813632333225,-10.629787742526858,144116447847.0,1.089,1.7649650405999997e+33,144.455,206.339,-0.026,377.531,378.897,378.081,51.994,4.94,0.0728
383.2326491578704,10.80530685942018,-8.899376228695894,144116447847.0,0.914,2.3533614735137e+33,144.704,149.286,0.296,379.491,379.275,378.605,47.312,8.008,0.0764
384.1843270100924,11.137238323832698,-6.649676348806747,144116447847.0,0.906,1.3486647012823e+32,145.184,140.145,-0.151,381.757,378.574,379.525,49.507,9.146,0.0739
385.24184358762494,11.634237625186604,-3.9100089527090907,144116447847.0,0.888,4.7459453164454e+33,145.583,143.206,0.11,386.063,380.366,382.337,61.718,1.384,0.0738
386.35526157204197,12.238631691894891,-0.8388360492062991,144116447847.0,0.841,4.2619421405749e+33,145.849,154.082,-0.045,393.769,383.571,387.247,77.872,-0.987,0.0756
387.4342577959109,12.850360451846026,2.3337919657219013,144116447847.0,1.097,5.6989759378386e+32,146.76,196.379,0.089,400.615,387.524,392.509,70.119,4.755,0.0774
388.48265508864966,13.466925061322463,5.4885029331991335,144116447847.0,1.209,1.5815554353291e+33,147.735,200.731,-0.054,403.939,391.841,396.827,71.138,7.319,0.0792
389.5628845853534,14.146341761174527,8.575792774963345,144116447847.0,1.12,2.4376165540962e+33,148.529,176.735,0.189,409.761,396.854,402.563,83.951,5.893,0.0801
390.60098884556214,14.806321765848676,11.383606896245652,144116447847.0,1.016,5.863069573873e+33,149.397,176.76,0.126,416.099,402.532,408.535,100.855,10.717,0.0857
391.5721579656951,15.415016035282761,13.767079498356793,152801885496.0,1.252,7.434058141815e+33,150.579,186.092,-0.008,419.729,407.925,413.077,95.889,12.336,0.0889
392.523891397658,16.015009067771423,15.683911063847974,163491654909.0,1.091,6.9765539580314e+30,151.908,202.225,-0.24,425.399,413.676,418.617,105.959,3.013,0.0825
393.36040768316036,16.50199004271641,16.942697357966704,163491654909.0,1.245,1.7718222579274e+33,153.066,219.441,-0.211,432.761,419.185,424.839,115.7,-0.063,0.0856
393.9794241180495,16.767115940923258,17.387217053836466,163491654909.0,1.423,4.0501697441811e+33,154.132,204.59,0.059,436.402,423.82,429.309,116.457,-5.238,0.0843
394.43385519235613,16.86588695956044,17.11443812030559,163491654909.0,1.403,1.001079836441e+33,154.718,181.651,-0.035,432.54,427.065,430.233,105.151,2.446,0.0845
394.8998645240866,16.98404608592038,16.420771844454332,163491654909.0,1.536,1.0790665340292e+33,154.951,168.434,-0.072,425.944,427.98,428.764,78.706,0.626,0.0862
395.48886030780204,17.239911430219312,15.529733128422116,163491654909.0,1.171,1.0261382637056e+33,155.143,165.218,0.149,423.299,428.346,427.594,67.323,6.654,0.0899
396.18228649991175,17.614344134533038,14.479594669435388,163491654909.0,1.197,8.014496170116e+33,156.234,173.562,-0.13,423.429,428.854,426.573,69.418,4.491,0.0883
396.9358783295677,18.057354746613512,13.240489488609644,163491654909.0,1.007,5.2598142485064e+33,156.343,107.454,0.252,428.099,429.165,427.424,71.777,2.899,0.0887
397.63638586893217,18.44651687730216,11.686984988393306,163491654909.0,1.311,4.3992894821971e+33,157.519,256.579,-0.292,429.359,427.816,427.414,52.856,-8.954,0.0818
398.28153953492665,18.77263203734383,9.824964663565982,163491654909.0,1.636,2.1426286894474e+33,159.562,329.906,0.116,433.468,427.773,429.651,69.576,3.097,0.091
398.75367840972933,18.91001247279721,7.547532339523224,163491654909.0,1.676,2.954188559844e+33,161.089,284.384,-0.012,434.448,428.797,431.377,79.021,6.325,0.0943
399.03261424551755,18.83591527518884,4.899693719046089,163491654909.0,2.295,3.8169591780412e+33,162.966,284.898,0.21,433.474,430.28,432.072,69.65,79.974,0.147
399.15511152872347,18.590911083225098,2.0444043805428507,163491654909.0,1.636,3.6949219819005e+33,163.958,207.207,-0.051,426.966,429.998,429.833,61.346,17.178,0.107
399.2235221388733,18.285798466546318,-0.7492178110358175,163328285517.0,1.314,1.4564377983326e+33,164.579,185.649,-0.112,422.149,429.326,427.222,44.769,10.682,0.104
399.27003703840154,17.961415921459466,-3.285603357011197,158427203767.0,1.629,2.070526117639e+33,167.126,419.867,-0.187,412.067,425.288,420.888,10.293,-27.49,0.107
399.4795057552836,17.81347332086633,-5.220117567634173,158427203767.0,1.047,1.9553133824377e+33,166.325,126.118,0.055,406.799,421.758,415.671,10.485,-8.221,0.0979
399.8361110213619,17.827825504068066,-6.506661198419066,158427203767.0,1.299,1.7662572669798e+33,165.879,137.622,-0.183,407.03,417.904,412.678,14.454,-6.196,0.0979
400.22389510153454,17.882838764114013,-7.287059404888694,158427203767.0,1.154,3.5892426014079e+33,164.581,134.193,0.302,410.332,414.76,411.369,-4.908,-13.261,0.0926
400.5821270304508,17.912234925358508,-7.674968985762858,158427203767.0,1.286,1.1265427339663e+34,162.984,125.536,0.021,411.824,411.955,410.665,-3.621,20.933,0.118
400.9142269555382,17.915983623060804,-7.72454983745801,158427203767.0,1.05,1.2516533720301e+34,161.246,112.258,0.134,412.993,410.88,411.126,-18.256,-7.902,0.0901
401.1826367200315,17.85255268441866,-7.5476234807174905,158427203767.0,0.985,4.8048531769634e+32,160.412,115.3,-0.215,416.38,410.883,413.301,-12.441,-5.019,0.088
401.316353700723,17.64787303030421,-7.288413816143854,158427203767.0,0.947,2.1943667755733e+33,158.762,106.473,-0.061,415.499,412.22,413.916,-22.414,-28.458,0.0847
401.4026089789408,17.392254536767716,-6.888846099833713,158427203767.0,1.066,7.5445461896235e+33,157.428,99.511,0.002,414.094,413.412,414.052,-28.721,9.532,0.0987
401.47085254156747,17.117828830697324,-6.35072309596011,158427203767.0,1.07,1.7205111626942e+33,156.465,122.993,0.101,413.492,414.018,414.206,-42.716,1.059,0.0889
401.50076936905975,16.805053153230883,-5.738690934470489,158427203767.0,1.055,4.9260290948331e+33,155.481,124.686,0.085,414.692,414.462,414.646,-40.743,4.063,0.0882
401.4725440658538,16.434912563381918,-5.113532975240259,158427203767.0,1.248,4.5482743974151e+33,155.103,198.875,-0.044,415.319,414.962,414.891,-39.665,-4.669,0.0941
401.38277654394705,16.005892786169536,-4.505799307094739,158427203767.0,1.298,3.2632586293171e+33,154.074,152.866,-0.113,416.895,415.596,415.709,-41.15,4.683,0.0931
401.2026549435165,15.492224738666874,-3.955184284669123,162377880111.0,1.247,3.8199830429897e+33,153.803,127.145,-0.131,415.19,414.667,415.08,-49.511,-2.38,0.0861
401.01618533459373,14.985589711693214,-3.3485273441627927,165496835118.0,1.001,1.9171664916078e+32,152.477,103.256,0.0,411.164,413.836,413.296,-46.11,-16.127,0.0789
400.91427450383264,14.584629676452797,-2.564332295374163,165496835118.0,0.917,5.3129276069915e+32,150.839,102.527,-0.022,409.825,413.48,412.404,-27.197,-16.428,0.0778
400.8742868040988,14.269468050821052,-1.6353868992393192,165496835118.0,1.171,5.8408925876037e+32,149.452,119.573,0.04,409.555,412.869,411.472,-29.296,-1.52,0.0848
400.8949008156764,14.039381471689076,-0.5953062863473291,165496835118.0,1.14,7.6895391101676e+32,147.759,105.838,0.047,412.606,412.799,412.077,-25.57,9.377,0.0863
400.90478961213137,13.82074900884639,0.4277568067669666,165496835118.0,1.02,1.2215914436202e+33,145.761,111.536,0.01,415.217,413.021,413.124,-37.12,10.147,0.0857
400.88231239419343,13.591066232931396,1.3664675816889078,165496835118.0,1.038,3.6752664200267e+32,143.718,125.047,-0.032,416.122,412.676,413.825,-38.69,-0.55,0.0843
400.8582107108175,13.382582456728379,2.227016728795663,165496835118.0,0.889,2.4464171227484e+32,143.768,114.183,-0.033,415.786,413.002,414.496,-13.063,-8.627,0.0789
400.8534380670302,13.217603774021335,3.008955070628847,165496835118.0,0.929,2.2127842249916e+32,143.907,98.45,0.002,415.882,414.248,415.308,-1.015,9.561,0.0939
400.86075857155515,13.088658974415749,3.6762821400166166,165496835118.0,0.893,2.0803002706617e+32,143.624,99.331,-0.041,417.695,415.557,416.605,-4.675,-1.326,0.0832
400.82857945727204,12.942235169124942,4.142438892248269,165496835118.0,1.075,1.5392491038823e+32,143.605,121.983,0.234,420.916,417.515,418.58,-1.639,26.442,0.0998
400.70407265660833,12.725025884646145,4.339567350957745,165496835118.0,1.452,5.4713098488283e+33,143.804,125.342,-0.094,420.031,417.894,418.688,-11.043,30.448,0.122
400.5744511881228,12.529532767844668,4.391567655425907,165496835118.0,1.231,4.892161514508e+33,144.017,123.555,0.004,416.317,417.303,417.427,-12.565,13.062,0.094
400.5222834053856,12.443877430298283,4.424758343525723,165496835118.0,1.455,1.3658280210866e+34,144.297,124.453,-0.311,414.767,417.183,416.847,-17.276,-7.776,0.092
